요양기관명,진료과목코드명,시군구코드명,좌표(X),좌표(Y)
옥계정형외과의원,내과,구미시,128.4368403,36.1684726
경주중앙의원,내과,경주시,129.3002375,35.7756917
경주연합의원,내과,경주시,129.2267393,35.8830724
바른길의원,내과,구미시,128.3590933,36.1025135
권영무의원,내과,포항북구,129.3704688,36.061753
정평연합의원,내과,경산시,128.7273515,35.8327861
김기태가정의학의원,내과,안동시,128.6951382,36.5667775
속편안의원,내과,청도군,128.6154907,35.6403918
장천외과의원,내과,구미시,128.4940598,36.1275645
재단법인 금오재단 다나의원,내과,문경시,128.1973424,36.5935364
이동철내과의원,내과,포항북구,129.3606381,36.0255961
용인내과의원,내과,경주시,129.21695,35.8436654
송영호소아과의원,내과,김천시,128.1191931,36.1320254
신영호내과의원,내과,포항북구,129.3528751,36.0411801
노진우내과의원,내과,포항남구,129.3414135,36.0260173
현대연합내과의원,내과,경산시,128.7355074,35.8234177
김종연내과의원,내과,포항남구,129.3501278,36.0124205
가톨릭의원,내과,영주시,128.6210752,36.8097156
소나무외과의원,내과,안동시,128.7222856,36.5653693
예주한솔의원,내과,영덕군,129.4088828,36.5400281
삼성편한속내과의원,내과,성주군,128.2884419,35.9179968
제이케이아름다운의원,내과,구미시,128.4198356,36.1064439
경북마취통증의학과의원,내과,영주시,128.6255975,36.8259038
용한내과의원,내과,구미시,128.3020906,36.2396613
정평정형외과의원,내과,경산시,128.7272621,35.834611
김태영정형외과의원,내과,경산시,128.8178095,35.9129724
구성현내과의원,내과,영주시,128.5257185,36.8699256
정흥채재활의학과의원,내과,경주시,129.2072075,35.8457006
우리연합정형외과의원,내과,문경시,128.2037365,36.6025369
재단법인금오재단성림의원,내과,김천시,128.1237875,36.1175821
연합열린외과의원,내과,경주시,129.2168517,35.8438149
전종구내과의원,내과,문경시,128.2029863,36.6008168
최앤박연합내과의원,내과,칠곡군,128.346752,36.0687931
엘지디스플레이(주)부속의원,내과,구미시,128.4075613,36.0976759
울진마취통증의학과의원,내과,울진군,129.4014138,36.9920945
가톨릭연합정형외과의원,내과,성주군,128.2868278,35.9188889
신라소아과의원,내과,경주시,129.2186937,35.8557749
광제외과의원,내과,안동시,128.7246893,36.5654499
신의내과의원,내과,포항남구,129.3764675,36.0295526
경북신경외과의원,내과,영천시,128.9373431,35.9704012
성삼연합의원,내과,영천시,128.9480733,35.9756373
